51342331709,fdc,41,74
51342344801,ccc,281,244
51342348147,ffc,170,190
51342372604,gag,232,125
51342375721,efb,10,60
51342392065,ebb,49,180
51342400208,cda,186,88
51342406638,ced,166,214
51342423129,fgc,295,226
51342446259,cff,27,250
51342448071,dge,39,131
51342474180,gfc,16,75
51342475256,dfa,29,47
51342508193,edg,159,113
51342545259,edd,11,127
51342545666,ffg,80,24
51342549754,eag,81,43
51342561442,aed,292,39
51342565490,bda,6,65
51342567577,cba,29,91
51342591359,eed,159,370
51342606385,ecd,100,10
51342629524,acb,11,56
51342637202,eec,138,85
51342662002,cfe,254,7
51342662147,caa,296,50
51342666068,abb,246,55
51342703120,egb,166,23
51342712005,cae,238,89
51342713337,aaf,130,208
51342715133,ceg,137,32
51342742739,afa,171,159
51342762139,gbc,223,105
51342801626,bdc,201,113
51342827232,gda,234,367
51342835098,cac,165,39
51342836652,dbb,127,405
51342849723,ddf,33,204
51342855743,dfe,212,162
51342859571,gaf,157,389
51342881880,eab,11,229
51342887987,ggb,203,5
51342928401,eee,57,185
51342929440,dcd,299,34
51342961904,beg,138,159
51342976728,gcd,141,127
51342988351,fgb,171,186
51343036562,gfe,15,135
51343038252,eea,228,46
51343053118,fag,141,227
51343098601,cad,231,19
51343108716,beb,72,189
51343115211,fbd,39,253
51343121744,cec,209,339
51343144445,aga,70,235
51343156713,bca,283,93
51343161979,cca,157,96
51343162200,ecc,60,72
51343165248,abf,117,152
51343169913,cgg,181,250
51343171802,gdf,54,122
51343182629,agd,255,88
51343189001,bbf,46,48
51343213910,ecg,94,71
51343265096,abg,298,125
51343268668,ega,238,184
51343300644,ffe,65,139
51343315343,ccg,151,69
51343329723,aac,285,108
51343345150,dee,153,247
51343345235,cag,5,205
51343348188,efe,64,186
51343373646,cff,277,297
51343379043,cge,141,228
51343384394,adg,96,264
51343392455,dfb,284,5
51343395603,cca,208,98
51343423007,ggf,52,87
51343436036,gbf,80,13
51343438565,ebg,260,26
51343444874,cgg,64,235
51343480777,edf,234,169
51343495954,cge,122,239
51343506320,bdb,7,260
51343528210,ede,73,154
51343544531,dfd,144,309
51343570405,ceb,67,249
51343582225,gab,22,225
51343596217,bca,19,101
51343602670,efc,113,293
51343603161,cfg,85,197
51343641765,dgg,8,102
51343642399,bgg,50,53
51343659459,aeb,157,151
51343674212,bab,113,153
51343675146,eff,273,54
51343683604,dfa,113,47
51343691533,dbg,235,31
51343717476,efb,277,55
51343719818,cgb,257,499
51343750806,afb,201,21
51343753829,dcf,294,138
51343818659,ddb,149,124
51343822409,aff,156,53
51343827189,bee,87,98
51343844603,cfb,14,172
51343883716,fff,270,30
51343886953,afe,224,295
51343907121,dbc,75,51
51343921151,agd,292,78
51343931398,afd,206,369
51343941285,bgf,299,289
51343947798,efc,195,281
51343977026,gea,277,107
51343993087,gfa,230,323
51344001169,dca,19,5
51344009114,fda,269,202
51344014586,dfe,38,144
51344033734,fee,178,183
51344035886,gaf,68,392
51344067435,gae,125,140
51344073541,ebc,183,77
51344153404,ged,97,75
51344167119,eba,129,154
51344169864,dae,106,143
51344180620,fcf,246,162
51344203376,cef,73,5
51344237071,eeb,56,55
51344244210,fbb,118,195
51344261734,bdb,86,244
51344276968,gbb,228,159
51344278644,gaf,89,341
51344300046,bbb,87,201
51344334452,fcd,203,24
51344407085,dcg,268,177
51344411606,gba,182,11
51344428490,fed,198,41
51344431843,gec,11,218
51344444715,gdf,277,141
51344452831,ggg,25,217
51344453131,dgd,232,288
51344458979,fea,169,219
51344460916,cfa,214,48
51344497001,egb,186,26
51344511769,ebb,240,176
51344541078,fgf,200,178
51344567643,egd,43,180
51344569793,gaf,225,303
51344580548,cdc,154,283
51344620604,ggd,143,13
51344628426,fgg,272,205
51344654392,dff,117,255
51344655528,agc,257,5
51344670917,afe,76,265
51344694800,dca,39,5
51344702818,bad,162,411
51344738842,cgf,166,197
51344740399,gca,279,87
51344741175,aba,162,144
51344772214,cdc,53,246
51344775798,ebc,198,77
51344786887,cde,97,45
51344812783,bbd,271,59
51344817240,ccf,65,251
51344817678,fga,203,136
51344819340,cbf,10,34
51344823069,afa,226,165
51344847258,adb,193,102
51344856136,bef,141,38
51344872638,agf,82,37
51344892871,gef,218,229
51344901721,bfe,142,216
51344901918,fcb,272,202
51344912845,aaa,184,139
51344919588,dfb,132,5
51344938074,dda,120,58
51344942231,ege,210,40
51344949052,gcf,210,152
51344994963,ddf,18,240
51345012970,dbf,186,168
51345035375,ecf,72,153
51345067547,bbf,16,44
51345071184,bbb,204,176
51345079962,baa,113,147
51345084132,deg,273,211
51345097079,dbf,12,162
51345110882,fca,74,100
51345125992,gdb,164,72
51345127842,aff,179,50
51345145118,gdg,65,334
51345153018,dgf,186,203
51345159391,dfc,99,182
51345163530,ebg,189,25
51345207398,aag,121,93
51345219212,bff,148,276
51345220796,fde,163,152
51345243807,acc,203,388
51345246295,cbc,205,262
51345307383,eab,227,187
51345319056,fbc,298,21
51345334300,ebe,96,15
51345354915,dbe,296,59
51345357551,dfb,154,5
51345362559,fbf,78,10
51345364304,ada,285,564
51345400316,cfe,187,5
51345408596,abb,91,63
51345417635,gac,277,159
51345456460,abg,298,142
51345466275,gde,70,102
51345470420,eaa,83,263
51345477706,cab,192,5
51345490455,fca,193,91
51345504320,bea,189,253
51345515603,aae,30,15
51345529259,ddd,93,35
51345531701,feg,66,166
51345533309,bdf,264,191
51345537376,ecc,45,65
51345552957,bae,25,238
51345554419,bge,93,228
51345564705,aad,114,61
51345567108,cdd,263,159
51345585598,cbe,180,45
51345605696,ddg,18,122
51345611264,agf,165,33
51345632699,dde,18,22
51345636694,eab,27,220
51345667545,dec,203,201
51345681631,gge,35,216
51345694833,dgf,53,211
51345711391,gfd,29,182
51345736697,gfg,98,92
51345739173,abg,286,164
51345740404,ebe,187,12
51345769651,aae,145,15
51345770860,ffb,90,58
51345793234,cfc,299,213
51345826419,gdd,115,273
51345826619,dfd,178,333
51345836350,gce,246,433
51345837748,ggc,107,121
51345843012,dga,4,188
51345854828,cdb,132,237
51345879888,dbd,183,222
51345896405,ecc,22,76
51345959360,ace,157,30
51345966136,ccd,182,318
51345978616,fdc,92,74
51345983039,abf,10,162
51345995715,bed,264,68
51346002722,dcc,163,256
51346004769,aef,166,79
51346007516,abc,123,13
51346027992,eac,296,38
51346029081,adf,218,263
51346055827,adc,234,172
51346087635,dcf,116,135
51346094870,cbb,161,218
51346182637,fad,116,199
51346200786,bce,219,65
51346206168,aad,266,68
51346212237,eef,116,47
51346218730,dec,161,215
51346272605,ead,253,231
51346279965,dce,287,315
51346285960,dca,146,5
51346292657,bfc,127,51
51346299461,cea,196,58
51346302704,gcb,15,46
51346316835,dbe,94,57
51346320610,afb,221,17
51346338950,aeg,49,140
51346351333,ced,149,179
51346354608,feb,181,119
51346357326,gac,176,128
51346410675,bag,162,298
51346435982,aee,27,201
51346443896,dab,99,197
51346448640,efg,20,51
51346448740,add,132,62
51346450303,daf,124,272
51346454369,edc,204,265
51346458499,gdc,129,209
51346459554,gab,99,213
51346471627,dgc,160,87
51346496495,agb,189,231
51346501637,egg,85,46
51346520274,ecb,268,109
51346521516,gcc,140,83
51346531657,cef,134,5
51346536538,efc,53,252
51346541429,gga,183,189
51346562050,ddg,264,132
51346569690,fae,92,110
51346585414,age,170,31
51346623448,gfd,100,167
51346626242,fbe,92,192
51346656533,agf,164,33
51346671030,fgd,76,151
51346677427,ffa,81,6
51346681689,bcd,208,162
51346681841,bde,259,105
51346689136,aec,147,129
51346707951,afd,158,405
51346738568,dcc,285,227
51346740467,eab,137,228
51346752448,gff,272,217
51346758386,egg,189,50
51346761731,bga,199,27
51346797898,def,279,112
51346843407,bcf,11,160
51346854837,bea,111,242
51346879777,ggb,247,5
51346885669,egd,193,153
51346889166,bbg,48,93
51346892733,eeg,211,96
51346903749,egc,154,27
51346908547,eec,285,87
51346918717,dgb,69,118
51346939464,acg,225,175
51346944485,gfb,111,82
51346954887,egf,185,159
51346980984,dea,4,159
51347008947,dbe,136,48
51347043011,bcc,162,409
51347049151,aea,222,201
51347050099,bbc,14,239
51347071786,ead,54,212
51347076882,eda,159,126
51347104952,aea,244,184
51347108468,dfc,20,163
51347110826,cag,35,213
51347111054,bgd,31,119
51347124484,bfd,234,240
51347188437,cgc,24,175
51347197628,ceb,30,201
51347230653,gdg,261,280
51347238354,ada,218,665
51347253454,baf,61,88
51347257773,cde,64,51
51347311778,eae,168,40
51347319337,gad,105,117
51347366780,edd,194,119
51347380769,bde,3,117
51347398122,fgb,296,176
51347401982,aba,116,151
51347408145,acd,240,123
51347417299,bba,145,117
51347424132,cce,239,279
51347436370,fbg,194,109
51347442369,bdg,298,58
51347471478,dbf,299,152
51347482276,bcd,75,171
51347524320,gaa,97,107
51347528301,fdb,46,30
51347530171,cac,39,36
51347545468,deg,266,170
51347572961,gcc,105,70
51347577945,gcg,295,210
51347594544,gbe,64,100
51347595170,cbd,147,73
51347603923,fgc,173,248
51347618564,abe,148,57
51347622741,ccc,29,222
51347662907,fcb,28,210
51347685036,egf,270,181
51347696211,gdg,197,294
51347713516,egd,268,163
51347741164,cba,155,107
51347751016,aag,137,94
51347753312,faa,219,185
51347753500,eaf,55,108
51347762998,eef,81,44
51347792606,dgg,27,95
51347827269,cae,171,82
51347831404,aaa,183,161
51347831604,faa,53,155
51347850065,ebd,43,91
51347868619,ced,73,209
51347872943,edb,151,63
51347884308,geg,125,9
51347942109,agb,69,244
51347952361,gee,271,271
51347953587,ege,231,46
51347967107,bbe,175,111
51347985123,eea,239,54
51347989059,cbf,26,39
51348000554,bfg,127,30
51348009079,ebg,143,26
51348009794,fdf,271,117
51348040296,dde,37,18
51348060543,gfc,23,82
51348067969,bdg,75,69
51348071788,adb,225,86
51348168670,afc,86,108
51348191489,abd,295,112
51348213172,afe,55,312
51348217379,bfa,157,348
51348219669,afg,28,66
51348231786,fdg,9,80
51348252446,fda,293,226
51348255396,acf,278,192
51348291712,acc,233,391
51348292646,egb,144,25
51348305919,eab,181,225
51348335412,ddb,29,115
51348358040,ecg,20,77
51348366578,geb,281,120
51348399886,deb,42,36
51348400468,egb,217,25
51348402675,bgc,22,242
51348426700,cgd,272,173
51348444275,ecd,206,10
51348462838,gca,250,71
51348464237,fde,272,139
51348467525,feg,56,146
51348477557,fcg,54,141
51348478270,fff,207,32
51348501254,ddg,131,139
51348517427,fdd,168,71
51348545227,fce,240,126
51348550903,cdd,92,186
51348560209,cge,272,203
51348563607,bce,269,75
51348574333,gfb,284,90
51348583769,ddb,22,110
51348600062,dbd,33,222
51348601648,dcg,214,166
51348606610,efa,220,58
51348617837,dcb,101,121
51348617903,cbe,171,42
51348628596,ddc,275,18
51348646777,cff,109,297
51348667164,aac,240,112
51348716429,fge,287,33
51348757099,ceb,178,182
51348761298,ccd,249,292
51348763591,ebg,137,24
51348770119,feb,292,123
51348770918,gcb,161,36
51348782952,fgb,10,144
51348811241,ffc,191,207
51348828937,ada,72,631
51348851966,aff,177,55
51348857130,bef,61,42
51348865088,ggc,167,141
51348885474,ffg,91,23
51348898158,fee,229,170
51348899331,ceb,183,149
51348903155,dfg,118,134
51348907778,bdd,65,46
51348931065,aef,55,87
51348933140,eca,208,68
51348964051,cad,204,15
51348966479,aeb,111,161
51348971149,dfe,270,169
51348974276,dba,116,168
51348976530,fba,232,37
51348984178,bce,127,73
51348985984,fcc,128,52
51349021863,fgc,104,262
51349030192,dbg,128,32
51349030562,cgc,90,143
51349055620,fab,134,37
51349060964,fde,43,127
51349090588,fea,283,245
51349115673,bae,170,278
51349130032,efd,4,380
51349130498,cdg,54,80
51349137713,daa,92,179
51349155395,egg,255,56
51349166828,fee,190,176
51349177437,cbc,45,277
51349215905,bcb,1,255
51349235660,gag,57,123
51349251267,gge,207,185
51349264386,dec,13,187
51349266597,aca,137,106
51349272526,bac,75,400
51349292276,ffd,222,320
51349294579,gbd,275,86
51349294687,aaf,100,168
51349295518,agg,92,110
51349298653,cca,263,78
51349333859,ebf,97,51
51349334138,fcf,19,173
51349350563,fag,108,238
51349354529,dae,102,138
51349354929,beg,5,182
51349364229,dfd,49,313
51349370736,ece,151,122
51349404320,fab,124,33
51349415855,gag,13,129
51349427059,fga,58,157
51349464744,cfe,238,5
51349477832,gcg,159,243
51349508601,bba,244,101
51349519071,abe,217,59
51349534329,cec,231,322
51349552162,gfd,287,197
51349553294,ded,38,163
51349554131,gae,43,145
51349581826,dad,99,113
51349586065,bab,193,160
51349589990,ccb,14,377
51349590820,dbb,138,413
51349600368,cac,100,33
51349607803,ggc,95,141
51349610120,fcg,264,156
51349640401,aec,262,107
51349679584,adg,252,300
51349703607,bcg,124,320
51349715881,gcb,208,29
51349733780,eed,221,296
51349735527,ddd,214,38
51349752626,dgc,1,79
51349765460,fec,15,222
51349770818,eba,167,127
51349780273,eaf,217,101
51349796618,bdf,189,200
51349819377,abg,254,193
51349842292,eae,2,43
51349850614,bfb,183,140
51349868956,fdc,259,83
51349879453,bcc,131,429
51349890443,bga,110,23
51349906066,dfd,227,322
51349909965,eeb,118,56
51349910269,bbe,246,114
51349940699,dac,174,129
51349942162,faf,291,32
51349955241,fcd,262,27
51349972280,ccg,21,67
51349999966,bbf,69,46
51350010411,bef,285,39
51350021013,dag,254,104
51350046767,gba,164,12
51350050613,bcc,258,441
51350059850,bdc,199,129
51350077852,cfe,215,5
51350137289,fec,187,261
51350158435,dac,35,150
51350172885,bfe,154,257
51350172908,fdb,86,31
51350176609,dbc,108,44
51350181668,aga,150,244
51350183076,fee,165,183
51350192232,bff,293,325
51350204940,eag,223,40
51350221083,cee,121,11
51350222322,dcg,119,169
51350222872,eff,257,54
51350223221,ebb,59,170
51350243013,bgb,40,65
51350258350,cfc,263,249
51350274296,bgf,195,338
51350290957,fac,96,292
51350292002,ffa,26,6
51350313925,bge,84,186
51350330084,bcf,282,160
51350330122,efb,48,61
51350334605,cfa,58,51
51350357963,cfd,240,115
51350361961,bbe,155,93
51350429494,eea,46,43
51350443939,cbe,241,34
51350485107,fbb,233,195
51350512545,fgd,81,163
51350512621,cea,16,66
51350543353,dbf,253,141
51350544353,aab,136,123
51350548554,bec,126,177
51350562994,abc,184,11
51350573055,eda,88,139
51350576939,fbf,225,8
51350588689,aec,160,113
51350595565,fee,187,186
51350598905,cac,74,32
51350627161,ffd,186,262
51350634518,bda,125,63
51350634795,ffe,71,119
51350666404,ade,95,204
51350693668,gff,54,182
51350709221,cfb,220,194
51350726240,dca,58,5
51350734248,fce,193,123
51350746604,gda,239,407
51350795386,geg,41,8
51350797303,dcf,261,118
51350801054,bcb,28,295
51350817714,dbe,11,54
51350822812,fdg,163,92
51350842837,cbg,152,205
51350849662,dgc,206,90
51350876693,ddg,11,159
51350886558,aag,130,92
51350906885,aea,259,178
51350907946,dgb,258,139
51350913019,fba,106,31
51350928105,bgg,139,45
51350931466,bed,88,61
51350934152,cfg,16,234
51350937128,afg,55,60
51350937291,fgb,137,154
51350938000,dad,64,132
51350963986,abd,23,107
51350967360,aed,28,34
51350975649,cdg,158,75
51350977754,gbg,80,45
51350979845,afc,251,128
51351009177,fec,92,216
51351042376,dgb,3,112
51351042549,ffb,123,53
51351061216,cga,269,102
51351090582,bee,107,97
51351091418,cdf,259,134
51351111852,caf,25,18
51351150891,acb,173,62
51351164587,cfc,63,201
51351176555,cce,294,259
51351176947,caa,222,59
51351179181,eae,30,34
51351195837,def,213,95
51351211464,ged,170,85
51351213332,ddb,142,112
51351225618,gcd,31,128
51351250125,feb,271,143
51351252233,afa,257,183
51351259261,eac,98,33
51351259602,dgb,45,94
51351267387,cbf,212,46
51351289643,dge,181,145
51351299621,ceg,166,35
51351303182,fgg,70,186
51351303722,dee,50,229
51351311835,dce,30,274
51351313267,fgf,59,188
51351313797,dga,129,178
51351328389,ccf,23,276
51351335213,eaa,206,226
51351358169,dda,50,51
51351384753,fef,20,34
51351395513,ggc,193,150
51351412673,cda,66,83
51351450276,cgd,220,152
51351462654,fed,192,48
51351485916,fab,195,28
51351500615,gad,137,101
51351571835,dgb,269,78
51351602666,eee,146,188
51351613980,gea,52,100
51351633596,ccg,161,77
51351642484,cdd,62,167
51351645893,ggd,133,10
51351660102,dac,74,136
51351670456,cgb,56,513
51351680582,gfg,197,97
51351683660,efd,129,421
51351699379,fbc,267,24
51351701596,gbd,265,77
51351705994,gfb,234,94
51351708459,adg,70,309
51351715985,acb,242,60
51351717122,acb,258,52
51351733983,cfc,35,176
51351783430,efb,170,64
51351786870,gfe,143,109
51351793752,aac,89,123
51351797585,efe,146,217
51351806118,ede,162,149
51351810638,edg,283,124
51351814779,eda,199,141
51351837147,ddd,80,39
51351839261,cfb,237,215
51351841229,bfd,94,244
51351863558,bbb,273,191
51351879334,bfg,259,24
51351901204,dbc,267,38
51351910553,ebe,255,10
51351929761,fae,8,127
51351941500,ecc,146,85
51351953627,ecf,125,172
51351954913,fde,259,107
51351959732,gdf,15,156
51351996591,gbf,136,11
51352001080,ead,298,226
51352001384,gce,232,346
51352005630,ccf,281,284
51352012028,abd,21,107
51352053681,fcc,250,45
51352054621,deg,169,136
51352103032,ggb,67,5
51352110398,fbe,196,172
51352136317,cfc,231,198
51352137705,dac,77,137
51352143076,aad,220,72
51352147903,gdc,292,196
51352151174,fca,148,80
51352154490,beb,248,213
51352155958,ceb,27,126
51352164261,cbc,32,249
51352165624,ecg,272,64
51352189085,bbd,73,63
51352204274,dcd,226,27
51352207711,egd,130,140
51352222024,bgb,61,56
51352222292,abb,139,57
51352223971,beb,49,253
51352234786,fbe,295,202
51352242387,bda,15,56
51352244224,aeg,159,123
51352274188,ebc,196,74
51352274738,dfa,172,39
51352276266,fgc,33,238
51352310250,cgg,297,237
51352317240,daf,21,315
51352323627,ecd,9,11
51352338618,agc,163,5
51352343726,gbe,257,81
51352344322,aeb,288,133
51352351665,gbc,244,92
51352353505,afa,14,162
51352381779,fef,174,30
51352396378,dab,89,175
51352440147,agg,159,113
51352453077,ace,207,29
51352460617,eba,57,104
51352464774,edd,226,130
51352472815,bag,153,283
51352476328,cdc,192,196
51352484639,ggb,108,5
51352511729,ecd,290,11
51352533890,bdd,161,49
51352614984,gdf,268,177
51352615193,cae,57,65
51352645969,fec,88,194
51352702332,dff,138,221
51352703762,dea,36,154
51352721887,cda,195,81
51352751180,cgg,206,218
51352759015,gcf,64,177
51352791651,bca,95,88
51352814047,dcc,244,267
51352819810,bdg,43,63
51352831894,gba,224,10
51352838477,fbd,176,250
51352846934,gfe,47,93
51352852906,bba,173,119
51352874591,dfa,64,33
51352883135,bfb,61,124
51352902634,dga,78,156
51352912789,gdb,115,79
51352919619,fed,292,43
51352928713,gec,23,257
51352962876,egf,164,206
51352971344,bfe,83,228
51352974816,edf,34,160
51353014730,aff,291,51
51353027087,ega,132,204
51353055564,gbb,29,135
51353092650,efb,196,60
51353096311,ebg,144,28
51353112180,fad,34,185
51353113381,bdb,179,270
51353118754,ccg,79,83
51353144377,ccg,181,75
51353172871,ged,204,85
51353185480,dcf,173,136
51353187992,ggf,59,80
51353199110,eeg,177,105
51353217788,gda,11,362
51353219139,fcf,48,157
51353228018,agd,163,67
51353241965,dfc,185,154
51353251546,ggg,5,258
51353255674,deb,206,30
51353258912,eaf,120,91
51353284650,aae,265,17
51353286087,bbg,253,110
51353286995,cgf,37,179
51353288638,gac,271,135
51353299103,fge,97,29
51353299179,efg,233,46
51353307786,dag,143,100
51353315875,fcg,40,168
51353322207,cde,24,54
51353361524,acg,183,197
51353385583,dbg,198,38
51353408808,gfd,155,210
51353425041,cca,189,67
51353434433,gdc,121,203
51353446666,beg,261,174
51353449409,afb,120,17
51353451087,gcc,109,63
51353453176,bef,31,43
51353472466,bgb,44,45
51353488689,gad,116,87
51353492007,bad,160,378
51353545895,ege,229,50
51353546894,egc,66,22
51353553842,bae,296,297
51353576233,dfb,232,5
51353590982,cae,74,60
51353603638,egg,272,44
51353605350,eda,252,139
51353606849,ggf,209,81
51353611970,aac,34,113
51353688315,faf,40,33
51353688741,bga,36,23
51353691156,fac,69,294
51353706223,ege,59,55
51353708508,bfa,96,365
51353719464,eff,296,55
51353736793,adf,126,276
51353750921,gfa,221,284
51353781456,add,112,53
51353803141,cab,129,5
51353809128,ceg,145,39
51353813006,gae,229,130
51353875506,bff,204,351
51353878099,ffa,61,7
51353880939,dgg,229,79
51353899557,ffg,150,24
51353933099,gef,175,231
51353948418,ecg,288,64
51354000912,bab,110,171
51354000939,edb,77,57
51354042032,ddf,91,204
51354051562,gdd,138,229
51354058685,fed,246,48
51354067578,agf,133,33
51354072895,cef,268,5
51354087742,fge,21,33
51354092281,aed,96,32
51354101927,bde,118,108
51354121872,age,159,25
51354135460,dgd,22,279
51354144351,ecf,120,137
51354150100,gge,8,188
51354150284,gaf,241,248
51354173670,def,202,84
51354190390,bda,243,50
51354192384,gdd,36,199
51354198340,gdg,287,343
51354209983,dga,109,185
51354229776,ece,61,117
51354237243,geg,77,6
51354239366,edc,213,235
51354243516,dga,122,160
51354253271,dfe,194,143
51354279431,dce,276,249
51354326235,egc,191,22
51354331752,aaf,77,194
51354353092,aba,187,138
51354353752,dfd,248,379
51354355935,bgc,124,227
51354361282,gfc,260,76
51354375288,fag,241,211
51354389330,ccd,93,268
51354395525,fga,289,157
51354409109,edg,72,119
51354415248,acd,148,113
51354424102,edc,162,270
51354433022,faf,74,28
51354441301,fca,138,82
51354519922,ebc,70,70
51354539015,dce,139,224
51354555205,dca,218,5
51354570298,ddb,153,114
51354600898,bea,73,273
51354635523,afd,5,388
51354638263,eea,111,46
51354671236,gec,27,218
51354690472,ecf,251,134
51354697990,ebe,136,10
51354712168,abf,59,160
51354736757,afc,154,126
51354743293,cdb,266,189
51354745999,fce,283,136
51354786885,efa,34,59
51354792577,dgb,223,78
51354801384,bbc,135,248
51354815949,eea,70,44
51354831448,fbe,97,181
51354843081,cdd,299,187
51354845983,fff,239,28
51354860201,bbf,196,38
51354864590,dba,129,154
51354867288,fad,162,186
51354888555,gfa,219,289
51354902596,aed,48,32
51354921423,dae,80,147
51354946495,dgf,80,234
51354952314,cad,64,16
51354954240,dec,207,216
51354978876,fgb,72,157
51354987439,ffc,119,244
51355005752,cbd,94,59
51355011156,baa,82,171
51355073073,dbb,156,330
51355116413,ffd,261,280
51355136932,fca,226,74
51355169040,cbe,200,38
51355175400,bga,214,20
51355198724,ccc,26,250
51355227665,gde,89,108
51355240014,cge,166,194
51355240407,efc,227,292
51355254954,bfa,181,379
51355256419,egb,13,21
51355259581,ecb,206,114
51355264873,eag,196,43
51355279934,dba,95,161
51355302512,fed,62,39
51355337682,eed,69,310
51355354972,dde,242,16
51355361386,age,101,28
51355362552,fcf,52,164
51355384568,ggf,10,74
51355407815,bfc,91,53
51355441785,cab,142,5
51355447264,afe,235,336
51355484806,bag,45,246
51355501076,cac,132,27
51355536770,bda,272,50
51355548444,cbb,211,235
51355562907,bfe,6,257
51355592904,dcb,101,142
51355596453,dcd,108,31
51355599978,gga,212,181
51355612167,bdc,238,112
51355613256,eeg,189,92
51355637471,aee,174,194
51355651726,aeg,281,99
51355707046,beb,19,212
51355733123,cfa,187,50
51355734276,cec,167,338
51355753320,dcg,35,162
51355765748,dfb,135,5
51355775732,fgc,293,209
51355786534,edf,109,136
51355788386,cce,117,230
51355804628,adc,85,147
51355820945,cbe,224,35
51355826581,cde,190,46
51355837657,fea,155,284
51355879062,dbe,243,46
51355903821,cfe,294,5
51355904564,gdb,151,63
51355909656,fdc,85,94
51355915847,bcd,260,150
51355917194,gaa,155,117
51355918450,caf,121,17
51355940807,fcc,225,48
51355943776,gab,248,247
51355947580,eab,121,247
51355948424,dac,7,150
51355949466,bbd,218,64
51355955814,fbg,4,106
51355970302,cbd,46,60
51355970667,geb,121,133
51355979941,ecf,18,120
51355980515,eda,83,141
51355998133,eec,178,77
51356005441,fdb,197,25
51356018458,aaa,122,172
51356034833,beb,1,214
51356059876,bac,148,455
51356086391,cbf,175,54
51356114955,eac,233,37
51356117240,bgg,113,40
51356118891,bdf,162,206
51356121395,bgb,93,37
51356139615,fdd,253,61
51356146701,gee,145,295
51356158365,aga,136,287
51356171582,gfe,27,101
51356181098,bfc,65,62
51356208090,ace,240,27
51356245505,bcf,161,172
51356249489,ggd,171,10
51356305093,ddb,279,112
51356339964,fgf,209,203
51356398013,fga,87,171
51356430561,abc,166,9
51356445589,bdb,11,256
51356447538,fff,117,25
51356490733,cfa,250,51
51356490897,gef,249,191
51356495155,fdf,163,98
51356514581,ffe,250,124
51356540394,bge,112,187
51356546278,ggg,224,214
51356549412,fca,232,62
51356554691,bgd,43,138
51356555769,afa,269,140
51356560209,cag,278,244
51356566040,ffb,261,59
51356585902,abg,77,158
51356595696,gca,178,65
51356600047,eaa,160,255
51356604308,gcg,231,208
51356610035,dad,134,146
51356625231,cba,220,102
51356631838,bcf,272,141
51356663803,ced,262,234
51356665701,fcg,78,134
51356702080,fba,164,35
51356702606,dbf,13,122
51356713384,cdf,81,134
51356729267,gge,205,154
51356744283,fbd,47,282
51356756195,ddb,272,96
51356767605,ffd,221,319
51356773106,egc,4,17
51356783725,baf,23,100
51356817731,eba,141,95
51356822535,dbd,124,239
51356842550,ebd,30,96
51356869427,adc,192,122
51356869689,fef,87,35
51356899535,bec,165,159
51356926877,ebe,88,8
51356953404,deg,215,157
51357001271,efa,287,54
51357005481,gaf,51,252
51357029457,cad,37,16
51357043400,agb,214,280
51357066761,ggg,232,175
51357069562,cbg,162,207
51357094848,gcc,115,56
51357095905,ebd,265,91
51357101932,fec,245,161
51357116359,dbg,91,34
51357143240,afd,170,442
51357161157,eef,296,36
51357187808,bcc,187,520
51357203700,bce,27,75
51357215493,fac,114,246
51357248232,fgg,85,200
51357264979,fbf,215,9
51357276638,ded,297,135
51357277360,gag,215,149
51357298683,dfb,121,5
51357300270,adb,283,87
51357312004,efb,262,70
51357333775,aef,18,98
51357339026,efc,12,335
51357353625,fge,59,26
51357424203,fcb,163,239
51357488450,gdd,168,212
51357522704,efe,264,247
51357562436,aae,157,15
51357569551,cdg,117,75
51357590431,bcb,172,292
51357601963,dff,164,176
51357602490,bgf,226,361
51357604391,efg,194,46
51357639248,fee,209,217
51357648248,fda,192,255
51357653644,faa,14,161
51357658003,feg,259,157
51357659036,abe,249,53
51357713232,dbc,128,39
51357726407,fda,145,257
51357730115,gfd,297,191
51357742533,aca,150,90
51357763711,ddd,176,38
51357774056,fcf,32,155
51357774861,fcf,122,144
51357818937,acc,79,441
51357819312,bee,166,112
51357821426,acf,135,226
51357882466,fcc,144,47
51357899818,gbb,17,152
51357938949,cgc,146,117
51357994554,cff,18,305
51358006846,ccb,217,392
51358010223,dfc,88,126
51358018531,adg,199,361
51358028805,aag,80,94
51358077794,cee,40,11
51358083652,egc,84,15
51358084525,cbc,12,239
51358090057,bfg,83,27
51358106187,cgf,148,182
51358116514,ada,4,719
51358122540,ccd,196,268
51358126619,ddc,256,18
51358139843,cbb,1,258
51358178740,bea,161,232
51358194565,eca,84,56
51358205911,dgc,140,99
51358218756,gfc,147,62
51358233230,bcf,153,128
51358248751,egd,204,149
51358283334,ceb,193,102
51358287009,ebf,236,48
51358306620,ddb,43,85
51358316207,ceg,5,44
51358357839,edc,45,256
51358359537,abc,93,10
51358359988,dca,136,5
51358367637,age,199,26
51358372254,gdg,59,329
51358393106,dfg,206,146
51358441222,fbg,64,125
51358453410,ffa,221,5
51358460731,egg,176,41
51358461349,adf,77,289
51358474535,cfe,253,5
51358503969,dee,270,206
51358585740,fac,251,216
51358594967,gdf,237,184
51358622112,fge,187,28
51358634834,abg,232,170
51358638299,bbb,29,227
51358654219,efg,91,41
51358672976,bgc,83,220
51358683204,cba,277,118
51358685366,ebg,54,22
51358717366,gfa,202,317
